start_node,end_node,link_no,name,length,total_traffic,traffic_score,betweenness_score,economic_score,criticality_score,criticality_rank
"89.3534444,23.097083","89.3556111,23.0910552",N7-24,Prembag (Int.with Z7049) -Prembag Int.with Z7048,0.726,10638.0,0.13035167258914349,0.22036874451273047,0.26931754089114496,0.30042932532869454,129.5
"89.0798327,24.2984441","89.0705827,24.3443052",N6-12,Banpara (Int.with N507)-Ahmedpur (Int. with Z6015),5.22,9553.0,0.11705673324347507,0.24143985952589994,0.25866220035590914,0.2988314695387254,131.0
"89.3556111,23.0910552","89.471916,22.9763049",N7-25,Prembag Int.with Z7048 -Phultala Int.with Z7030,18.211,10638.0,0.13035167258914349,0.21597892888498682,0.26931754089114496,0.29867339907759705,132.0
"90.4266104,24.187833","90.4125278,24.2204716",N3-10R,Bairagirchala (Int. with Z3009) -Mawna (Int.with R313)(Left) (Right),3.974,9079.0,0.11124862149246416,0.025460930640913083,0.3820905386055733,0.2966190784230902,133.0
"90.3620556,23.8921663","90.3314438,23.8975274",N302-3,Dhaur (Int.with N501)-Ashulia(Int.with N511),3.216,26953.0,0.33026589878691337,0.009657594381035995,0.32712499536229733,0.2960969318604493,134.5
"90.3314438,23.8975274","90.3180827,23.9139722",N302-4,Ashulia(Int.with N511)-Zerabo (Int.with Z3007),2.64,26953.0,0.33026589878691337,0.009657594381035995,0.32712499536229733,0.2960969318604493,134.5
"89.0823049,24.2859163","89.0798327,24.2984441",N6-11,Banpara (Int.with Z6014)-Banpara (Int.with N507),1.42,9553.0,0.11705673324347507,0.23090430201931517,0.25866220035590914,0.29461724653609156,136.0
"91.949583,24.9163056","92.1095833,25.0654444",N2-27,Int. with N210-Darbast(Int. with Z2011),24.199,5560.0,0.06812890577135156,0.000877963125548727,0.4048561151079137,0.2939025197023096,137.5
"91.878416,24.8937497","91.949583,24.9163056",N2-26,Nayarpool(Int.with N206)-Int. with N210,8.035,5560.0,0.06812890577135156,0.000877963125548727,0.4048561151079137,0.2939025197023096,137.5
"90.4125278,24.2204716","90.4096667,24.2261104",N3-11R,Mawna (Int.with R313)-Mawna (Int.with R314) (Left) (Right),0.71,9079.0,0.11124862149246416,0.018437225636523263,0.3820905386055733,0.2938095964213343,139.0
"90.4096667,24.2261104","90.3861386,24.4048056",N3-12R,Mawna (Int.with R314) -Bhaluka (Int.with Z3030) (Left) (Right),20.735,9079.0,0.11124862149246416,0.009657594381035995,0.3820905386055733,0.2902977439191394,140.0
"88.549333,26.3268049","88.4912774,26.4702216",N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060,23.517,2612.0,0.03200588163215292,0.11150131694468832,0.3453292496171516,0.289769200152574,141.0
"89.0964441,24.2456386","89.0823049,24.2859163",N6-10,Kadamchilan (Int.with Z6022)-Banpara (Int.with Z6014),4.8,9553.0,0.11705673324347507,0.218612818261633,0.25866220035590914,0.2897006530330186,142.0
"90.1391941,23.1541389","90.1878052,23.1021944",N8-17,Mostofapur (int.with R860)-Int.with Z8603,7.678,5084.0,0.06229628721970347,0.22300263388937666,0.2718332022029898,0.2896111821656303,143.5
"89.9982497,23.3092778","90.0199993,23.2272216",N8-15,Baraitola (int.with Z8021)-Takerhat (int.with R850),9.804,5084.0,0.06229628721970347,0.22300263388937666,0.2718332022029898,0.2896111821656303,143.5
"90.3884441,23.891583","90.3620556,23.8921663",N302-2,Rana Bhola (Int.with R303)-Dhaur (Int.with N501),3.139,25025.0,0.3066413429726749,0.007901668129938543,0.3251948051948052,0.28933507840624073,145.0
"88.7550556,24.3667216","88.7261104,24.3661944",N6-17,Baneswar (Int.with Z6006)-Belpukur(Int.with N603),3.059,8496.0,0.10410488910672712,0.2677787532923617,0.23222693032015065,0.2884987878457555,146.5
"88.7261104,24.3661944","88.6296104,24.3628333",N6-18,Belpukur(Int.with N603)-BIT More (Int.with Z6010),10.145,8496.0,0.10410488910672712,0.2677787532923617,0.23222693032015065,0.2884987878457555,146.5
"90.1878052,23.1021944","90.2100556,23.0744438",N8-18,Int.with Z8603-Bhurghata (int.with Z8604),3.975,5163.0,0.06326430584487196,0.22036874451273047,0.2705791206662793,0.287884133275356,148.0
"88.6296104,24.3628333","88.5450552,24.3830271",N6-19,BIT More (Int.with Z6010)-Kashiadanga(Int.with N603),9.795,8496.0,0.10410488910672712,0.2660228270412643,0.23222693032015065,0.2877964173453165,149.0
"89.170916,23.5325827","89.1696104,23.5230549",N712-4,Int with N703-Alhera bus Stand,1.0,8580.0,0.10513417473348854,0.1044776119402985,0.32400932400932403,0.28684435706227157,150.0
"90.2100556,23.0744438","90.2222771,22.9725549",N8-19,Bhurghata (int.with Z8604)-Gouranadi (int.with Z8031),11.862,5163.0,0.06326430584487196,0.21597892888498682,0.2705791206662793,0.28612820702425856,151.0
"89.9781104,24.2222493","89.96125,24.2284716",N408-2,Karatia Bazar(Int.with N407)-Int.with N4,2.03,16456.0,0.20164195564269086,0.000877963125548727,0.3544603791929995,0.2857605176442929,153.0
"89.9802493,24.2092778","89.9781104,24.2222493",N408-1,Karatipara (Int.with N4)-Karatia Bazar(Int.with N407),1.502,16456.0,0.20164195564269086,0.000877963125548727,0.3544603791929995,0.2857605176442929,153.0
"90.22557453155488,24.06058243841464","90.2098889,24.0776104",N406-1,Start form N4 near IT park Gate-int.with R315,2.802,16456.0,0.20164195564269086,0.000877963125548727,0.3544603791929995,0.2857605176442929,153.0
"89.5963608,24.4228049","89.5518056,24.4190827",N405-4,Nalka (Int.with R451)-Hatikamrul,4.636,16456.0,0.20164195564269086,0.0,0.3544603791929995,0.2854093323940734,155.5
"89.9781104,24.2223049","89.9929719,24.2307493",N407-1,Korotia(Int.with N408)-Bangra(Int.with Z4012),2.206,16456.0,0.20164195564269086,0.0,0.3544603791929995,0.2854093323940734,155.5
"88.6543056,25.8623056","88.4784993,26.0285549",N5-61,Birganj (Int.with Z5008)-Thakurgaon (Int.with R587),28.835,4505.0,0.05520156843524078,0.3151887620719929,0.21376248612652607,0.284915444037954,157.0
"88.6501111,24.3982219","88.6087222,24.4085556",N603-2,Khorkhori Bypass(Int.with Z6010)-Int.with R685,4.4,8643.0,0.10590613895355962,0.0026338893766461808,0.37533263912993176,0.28174721958589477,158.0
"88.7263882,24.3663889","88.6501111,24.3982219",N603-1,Belpukur (Rajshahi)-Khorkhori Bypass(Int.with Z6010),9.3,8643.0,0.10590613895355962,0.0017559262510974535,0.37533263912993176,0.2813960343356753,159.5
"88.6087222,24.4085556","88.5454163,24.3832216",N603-3,Int.with R685-Kasiadanga,7.33,8643.0,0.10590613895355962,0.0017559262510974535,0.37533263912993176,0.2813960343356753,159.5
"90.5650556,23.7848052","90.5705827,23.7856663",N2-4,Bhulta (Int.with R202)-Bhulta (Int.with R203),0.866,21346.0,0.2615610832005882,0.04126426690079016,0.30713014147849715,0.28117379893139827,161.0
"88.5811104,24.3684438","88.6040556,24.3745549",N605-1,"CEB more from N6-Int. With R680,",2.96,8643.0,0.10590613895355962,0.0,0.37533263912993176,0.2806936638352363,162.0
"89.1651944,23.5455552","89.170916,23.5325827",N712-3,Int with R745-Int with N703,1.62,8580.0,0.10513417473348854,0.08691834942932397,0.32400932400932403,0.27982065205788176,163.0
"90.0199993,23.2272216","90.1391941,23.1541389",N8-16,Takerhat (int.with R850)-Mostofapur (int.with R860),15.725,6873.0,0.08421762038965813,0.22388059701492538,0.2492361414229594,0.2787225777352451,164.0
"90.5402774,23.7466386","90.5650556,23.7848052",N2-3,Barpa(Int. with Z1090 LGED Road)-Bhulta (Int.with R202),5.035,21346.0,0.2615610832005882,0.033362598770851626,0.30713014147849715,0.2780131316794229,165.0
"90.0628611,23.3694716","89.9840552,23.3899441",N8-13,Tarail (int.with Z7108)-Bhanga (int.with N805 & N804),8.485,6873.0,0.08421762038965813,0.21597892888498682,0.2492361414229594,0.27556191048326967,166.0
"90.4043056,23.8145833","90.4191104,23.8217771",N3-1R,Banani Rail Crossing-Progoti sharani(Left) (Right),1.81,81610.0,1.0,0.009657594381035995,0.1034922190907977,0.275419612075835,167.0
"90.2545,23.4737216","90.1516944,23.4031667",N8-11,Mawa ferryghat (west)-Panchar (int.with Z8011),13.61,7263.0,0.0889964465139076,0.2019315188762072,0.2520996833264491,0.2728786214103366,168.0
"89.1740827,23.5537222","89.1651944,23.5455552",N712-2,Arappur (Int with N704) - Int with R745,1.34,8580.0,0.10513417473348854,0.06760316066725197,0.32400932400932403,0.2720945765530529,169.0
"90.5466108,23.6904163","90.5877774,23.7314716",N105-1,"Madanpur (13th km of N1)-Nayapur, Bostail (Int.with R114)",6.309,14904.0,0.18262467834824164,0.004389815627743634,0.3354133118625872,0.2701922828006366,170.0
"90.7333886,23.9802216","90.8320827,24.0341386",N2-8,Itakhola-Morgal (Int.with Z2042),11.509,10007.0,0.1226197769881142,0.05531167690956979,0.3211751773758369,0.26871551826827367,171.0
"88.4912774,26.4702216","88.4148333,26.6332216",N5-66,"Nizbari, int. with Z5060-Banglabanda",30.664,2612.0,0.03200588163215292,0.056189640035118525,0.3453292496171516,0.2676445293887461,172.0
"89.1904997,23.5427774","89.1740827,23.5537222",N712-1,Jhenaidaha bus terminal-Arappur (Int with N704),2.19,8580.0,0.10513417473348854,0.053555750658472345,0.32400932400932403,0.2664756125495411,173.0
"90.5646944,22.70475","90.6342497,22.7292216",N809-4,Veduria Ferryghat-Parantalukderhat (Int.with R890),9.505,1555.0,0.019054037495404973,0.013169446883230903,0.3639871382636656,0.2607465178200815,174.0
"90.6342497,22.7292216","90.647583,22.7884997",N809-5,Parantalukderhat (Int.with R890)-Illisha Chatar matha Launchghat,6.965,1555.0,0.019054037495404973,0.012291483757682176,0.3639871382636656,0.260395332569862,175.0
"89.5808327,24.1283327","89.5863886,24.1733327",N5-18,Baghabari (Int. with Z6021)-Shahazadpur (Int. with Z5410),5.208,5133.0,0.0628967038353143,0.2677787532923617,0.20124683421001363,0.2588368974687877,176.0
"90.3180827,23.9139722","90.2698327,23.9379441",N302-5,Zerabo(Int.with Z3007)-EPZ (Baipile Bazar),6.185,28352.0,0.34740840583261856,0.003511852502194908,0.27123306997742663,0.258422350001565,177.0
"89.0661667,24.0756938","89.1185827,24.1133611",N704-10,Ruppur(Int.with N705)- Dasuria (Int.with N705),6.919,8580.0,0.10513417473348854,0.030728709394205446,0.32400932400932403,0.2573447960438343,178.0
"89.8094167,23.5889163","89.8514444,23.5677771",N808-1,Goalchamot (Int.with N804) - Munshibazar (Int.with N804),5.3,4664.0,0.057149859085896336,0.0,0.35548885077186965,0.2572220187447584,179.0
"90.4035833,24.6712771","90.4071667,24.6784993",N303-1,Churkhai Bazar-Intersection with N3,1.009,28352.0,0.34740840583261856,0.0,0.27123306997742663,0.25701760900068704,180.0
"90.4805271,23.6938052","90.5092778,23.6979163",N1-3R,Signboard - Shimrail (Left)R110 (Right),3.006,16657.0,0.2041048891067271,0.054433713784021065,0.2810830281563307,0.25694084774936465,181.0
"89.1346386,23.4140278","89.1350552,23.4085556",N7-16,Int.with Z7460(Kaliganj)-Kaliganj Bus stand (Int.with R748),0.618,8641.0,0.10588163215292244,0.1922739244951712,0.22844578173822475,0.25603784376087774,182.0
"89.9840552,23.3899441","89.9982497,23.3092778",N8-14,Bhanga (int.with N805)-Baraitola (int.with Z8021),9.596,4783.0,0.058608013723808354,0.22036874451273047,0.22370896926615094,0.2545459219258148,183.0
"90.3126944,23.7901108","90.2713049,23.7931663",N5-2R,Turag (Int.with Z5069)-Hamayetpur (Int.with R504) (Right),4.355,16120.0,0.19752481313564516,0.014925373134328358,0.3020471464019851,0.2543165037320528,184.0
"90.5214438,23.7059167","90.5134167,23.7249438",N2-1,Katchpur-Tarabo (Int with R201),2.313,24659.0,0.30215659845607157,0.012291483757682176,0.27211160225475484,0.2534912756815137,185.0
"89.0744438,24.8330549","89.0105833,24.8150833",R545-5,Murail(int.with Z5459)-Adamdighi(int.with R546),6.752,10369.0,0.1270555079034432,0.051799824407374885,0.29973960844825925,0.2533769456551617,186.0
"90.4191104,23.8217771","90.4009722,23.8799716",N3-2R,"Progoti sharani-Abdullahpur, Int. with N302 (Left) (Right)",7.247,69068.0,0.8463178532042642,0.018437225636523263,0.11096310882029305,0.2533605566550565,187.0
"90.3817493,23.9894997","90.3879719,24.0608611",N3-7R,Joydebpur (Int. with N4)-Master Bari (Int. with Z8034) (Left) (Right),8.043,11474.0,0.1405955152554834,0.035996488147497806,0.3047760153390274,0.25324588430511674,188.0
"89.5811104,22.8019444","89.5867497,22.8005833",N7-31,Rupsha Ghat End-Rupsha (Int.with R771),0.64,11120.0,0.1362578115427031,0.1527655838454785,0.23785971223021582,0.252818721762488,189.0
"90.3879719,24.0608611","90.4018056,24.0955552",N3-8R,Master Bari (Int. with Z8034)-Rajendrapur (Int. with R312)(Left) (Right),4.183,11474.0,0.1405955152554834,0.03424056189640035,0.3047760153390274,0.25254351380467777,190.0
"89.471916,22.9763049","89.474666,22.9743327",N7-26,Phultala Int.with Z7030 -Phultala (Int.with Z7043),0.36,11969.0,0.14666094841318467,0.20983318700614575,0.20010025900242293,0.2516187550148926,191.0
"90.3364163,23.7837774","90.3126944,23.7901108",N5-1R,Mirpur Bridge-Turag (Int.with Z5069)(Right),2.59,16120.0,0.19752481313564516,0.007901668129938543,0.3020471464019851,0.2515070217302969,192.0
"89.1696104,23.5230549","89.1346386,23.4140278",N7-15,Al-Hera Bus stand (Int.with N712)-Int.with Z7460(Kaliganj),13.101,8641.0,0.10588163215292244,0.18086040386303776,0.22844578173822475,0.25147243550802434,193.0
"89.1185827,24.1133611","89.1217216,24.1121389",N704-11,Ishwardi-Dasuria (Int.with N705) - Dasuria (Int.with N6),0.345,8580.0,0.10513417473348854,0.015803336259877086,0.32400932400932403,0.25137464679010296,194.0
"90.4018056,24.0955552","90.4266104,24.187833",N3-9R,Rajendrapur(Int. with R312)-Bairagirchala(Int. with Z3009) (Left) (Right),10.844,11474.0,0.1405955152554834,0.030728709394205446,0.3047760153390274,0.2511387728037998,195.0
"90.5092778,23.6979163","90.5215271,23.7060833",N1-4R,Shimrail - Katchpur (Left)N2 (Right),1.582,18044.0,0.22110035534860925,0.06935908691834942,0.2590334737308801,0.2510645906969715,196.0
"89.1730549,24.8758327","89.0744438,24.8330549",R545-4,Dhubchachia (int.with Z5202)-Murail(int.with Z5459),11.223,10369.0,0.1270555079034432,0.04477611940298507,0.29973960844825925,0.25056746365340576,197.0
"90.1516944,23.4031667","90.0628611,23.3694716",N8-12,Panchar (int.with Z8011)-Tarail (int.with Z7108),11.05,4783.0,0.058608013723808354,0.20983318700614575,0.22370896926615094,0.25033169892318097,198.0
"89.474666,22.9743327","89.4878608,22.9357219",N7-27,"Phultala (Int.with Z7043) - Afilgat, Fultala (Int.with N709)",4.689,11969.0,0.14666094841318467,0.2019315188762072,0.20010025900242293,0.2484580877629172,199.0
"89.2658333,24.8611111","89.1730549,24.8758327",R545-3,Dargahat (Int.with Z5053)-Dhubchachia (int.with Z5202),10.11,10369.0,0.1270555079034432,0.035996488147497806,0.29973960844825925,0.24705561115121089,200.0
"90.2222771,22.9725549","90.2565556,22.8314438",N8-20,Gouranadi (int.with Z8031)-Shikerpur (int.with Z8038),17.62,6378.0,0.07815218723195687,0.20983318700614575,0.21307619943555975,0.24688882553186695,201.0
"89.4878608,22.9357219","89.5173049,22.8831382",N7-28,"Afilgat, Fultala (Int.with N709)-Fulbari Railgate (Int.with Z7040)",6.746,11969.0,0.14666094841318467,0.1922739244951712,0.20010025900242293,0.2445950500105028,202.0
"90.2565556,22.8314438","90.3000556,22.790833",N8-21,Shikerpur(int.with Z8038)-Rahamatpur (int.with Z8034),6.785,6378.0,0.07815218723195687,0.2019315188762072,0.21307619943555975,0.24372815827989153,203.0
"90.2695827,23.938083","90.2388886,24.0475552",N540-2R,Baipail (int.with N302)-Chandra (int.with N4) (Right),13.031,6450.0,0.07903443205489523,0.000877963125548727,0.32852713178294574,0.24330825096174888,204.0
"88.9114167,24.838833","88.8466663,24.8655556",R545-10,SP office (int.with N516)-Chowmasia (Int.with R685),7.707,7934.0,0.09721847812768043,0.047410008779631245,0.296067557348122,0.24311468443787332,205.0
"89.3504444,24.8583611","89.2658333,24.8611111",R545-2,Int.with N5-Dargahat (Int.with Z5053),8.64,10369.0,0.1270555079034432,0.025460930640913083,0.29973960844825925,0.24284138814857698,206.0
"89.6091667,24.0763882","89.5808327,24.1283327",N5-17,Bera(Int. with Z6026)-Baghabari (Int. with Z6021),7.124,5133.0,0.0628967038353143,0.2273924495171203,0.20124683421001363,0.2426823759586911,207.0
"90.8320827,24.0341386","90.9184716,24.0545",N2-9,Morgal (Int.with Z2042)-Narayanpur (Int.with Z2032),9.363,11793.0,0.1445043499571131,0.046532045654082525,0.28008140422284405,0.24116753000029473,208.0
"89.5173049,22.8831382","89.5581111,22.8189716",N7-29,Fulbari Railgate (Int.with Z7040) -Power house More (Int.with R760) (Left),8.464,11969.0,0.14666094841318467,0.18086040386303776,0.20010025900242293,0.24002964175764943,209.0
"90.3000556,22.790833","90.3199438,22.7508056",N8-22,Rahamatpur (int.with Z8034)-Gariarpar (int.with Z8033),5.0,6378.0,0.07815218723195687,0.1922739244951712,0.21307619943555975,0.2398651205274771,210.0
"88.9240271,24.8389719","88.9809993,24.8146111",N516-2,Int.with R547 - Santahar Bypass,6.7,5276.0,0.06464894008087244,0.009657594381035995,0.322592873388931,0.23983994103634323,211.0
"90.8291382,22.9369997","90.8106667,22.9325549",R147-1,Godaun Bazar (int with R145) - Tero Baki (int with N809),2.205,3191.0,0.03910060041661561,0.000877963125548727,0.3350047007207772,0.23980020436014654,212.0
"90.9184716,24.0545","90.9828604,24.0553889",N2-10,Narayanpur (Int.with Z2032)-Bhairab (Int.with R360),6.607,11793.0,0.1445043499571131,0.04302019315188762,0.28008140422284405,0.23976278899941678,213.0
"89.3675827,24.8545","89.3504444,24.8583611",R545-1,Bogra (Namajghar)-Int.with N5,1.84,10369.0,0.1270555079034432,0.013169446883230903,0.29973960844825925,0.23792479464550412,214.0
"90.2713049,23.7931663","90.2584722,23.9132778",N5-3R,Hamayetpur(Int.with R504)-Nabinagar(Int.with N540)(Right),15.398,16277.0,0.19944859698566353,0.02019315188762072,0.27449775757203415,0.23776017778458225,215.0
"90.9828604,24.0553889","91.0037778,24.0387219",N2-11,Bhairab (Int.with R360)-Ashuganj (Int.with Z2031),2.957,11793.0,0.1445043499571131,0.03775241439859525,0.28008140422284405,0.23765567749809982,216.0
"88.9912219,25.3906663","88.9654167,25.4987219",R585-7,Birampur(Int.with Z5851)-Fulbari Trimohoni(Int.with R556),12.678,7268.0,0.08905771351550056,0.04214223002633889,0.2919647771051183,0.23653867632488146,217.0
"89.0006667,25.3645278","88.9912219,25.3906663",R585-6,Bejon(Int.with Z5864)-Birampur(Int.with Z5851),3.627,7268.0,0.08905771351550056,0.04126426690079016,0.2919647771051183,0.23618749107466197,218.0
"88.9114167,24.838833","88.9240271,24.8389719",N516-1,SP Office-Int.with R547,1.3,5680.0,0.06959931380958216,0.018437225636523263,0.31003521126760564,0.23565925145755356,219.0
"90.3199438,22.7508056","90.3534167,22.7010278",N8-23,Gariarpar (int.with Z8033)-Barisal (Int.with Z8037),6.645,6378.0,0.07815218723195687,0.18086040386303776,0.21307619943555975,0.23529971227462373,220.0
"89.5581111,22.8189716","89.5811104,22.8019444",N7-30,Power house More (Int.with R760) -Rupsha Ghat Start,3.336,11969.0,0.14666094841318467,0.16769095697980685,0.20010025900242293,0.23476186300435706,221.0
"90.7323882,24.8848886","90.7392219,24.8936941",R370-6,Netrakona Post office (int with Z3707) - Int with Z3709,1.382,3374.0,0.04134297267491729,0.025460930640913083,0.3106105512744517,0.23321526673207188,222.0
"90.4310549,23.6902219","90.4761382,23.6326382",R810-1,Postagola-Panchaboti (Int.with R812),8.07,15455.0,0.18937630192378385,0.000877963125548727,0.28113879003558717,0.23261138491942926,223.5
"90.4761382,23.6326382","90.4996386,23.6239716",R810-2,Panchaboti (Int.with R812)-Chashara,2.572,15455.0,0.18937630192378385,0.000877963125548727,0.28113879003558717,0.23261138491942926,223.5
"90.7392219,24.8936941","90.8274716,24.9110556",R370-7,Int with Z3709 - Thakurakona (int with Z3703),9.52,3374.0,0.04134297267491729,0.02370500438981563,0.3106105512744517,0.2325128962316329,225.0
