start_node,end_node,link_no,name,length,total_traffic,traffic_score,betweenness_score,economic_score,criticality_score,criticality_rank
"91.4010556,23.0105","91.5176104,22.9962774",Z1134-1,Masterpara-Shantirhat,14.061,1460,0.017889964,0,0.045890411,0.035307534,1245.5
"92.0284438,24.5126667","91.96025,24.3645",Z2822-1,Kulaura (Choumohona)-Sharifpur,24,2282,0.02796226,0,0.042944785,0.035285329,1247
"90.1633889,22.9685549","90.1356663,22.9633611",Z8049-1,Agailjhara By-Pass,3.768,3083,0.037777233,0.000877963,0.039571846,0.035267391,1248
"90.6843052,23.9697771","90.6467774,23.9804993",Z2039-1,Palas-Int.with Z2037,4.392,5049,0.061867418,0.001755926,0.031689443,0.034986564,1249
"89.9799993,22.5793049","90.0058889,22.5894441",Z7709-3,Pirojpur CO office More (int.with Z7715)-Ranipur(Int.with Z8702),3.054,5392,0.066070335,0.001755926,0.03041543,0.03494627,1250
"88.5545,26.2054167","88.7383052,26.1284716",Z5003-1,Boda-Debiganj(int.with Z5021),21.345,3107,0.038071315,0.000877963,0.038622465,0.034669787,1251
"90.1545278,23.9181382","90.077166,23.9623889",Z5061-1,Kalmpur Bus Stand-Kawaliapara(int.with Z5062),10.461,1610,0.019727975,0.000877963,0.043478261,0.034358513,1252
"89.3579444,23.8048333","89.3532778,23.7913608",R712-1,Tottipur-Machpara,2.22,3268,0.040044112,0,0.037943696,0.034243847,1253
"92.0523056,22.1956108","92.0453608,22.1919997",Z1036-1,Hashimpur Rail Station-Int.with N1,0.96,2153,0.026381571,0.000877963,0.041337668,0.034209184,1254
"89.2823327,24.2258327","89.1717216,24.3188882",Z6029-1,Baraigram-Chatmohor,17.73,3280,0.040191153,0,0.0375,0.033966475,1255
"88.7491108,23.8171938","88.63089933100001,23.799601677",Z7452-1,Gangni--Kulbaria,20.35,3325,0.040742556,0.014925373,0.028571429,0.033873513,1256
"90.1869441,22.6511111","90.0996108,22.7465552",Z8716-1,Jhalokathi (College More)-Swarupkathi,17.935,1233,0.015108443,0,0.04460665,0.033863612,1257
"90.8071944,24.1585278","90.8514722,24.1051389",Z2121-1,Puradia-Belabo,8.007,4028,0.049356696,0,0.034260179,0.033559507,1258
"90.599083,23.6380552","90.602,23.6561111",Z1064-1,Sonargaon Y-Junction at Z1089-Sonargaon Museum,2.132,1921,0.023538782,0,0.041644977,0.03350192,1259
"89.2760549,24.2119722","89.3016111,24.2249716",Z6023-1,Chatmohor(int.with Z6021)-Chatmohor(int.with R604),4.552,2028,0.024849896,0,0.040927022,0.033267734,1260.5
"89.4946108,23.9621111","89.4065833,23.9465274",Z6024-1,Chinakhora-Sujanagar,11.16,2028,0.024849896,0,0.040927022,0.033267734,1260.5
"92.1041667,21.4295271","92.0931663,21.3176382",Z1009-1,Ramu-Maricha,14.216,2421,0.029665482,0.000877963,0.038826931,0.033129992,1262
"91.8004444,22.6316104","91.8344719,22.6355274",Z1620-1,Nazirhat-Maijbhandar,4.108,5694,0.069770861,0,0.027572884,0.033018611,1263
"88.8600278,23.3068333","88.8886386,23.2326938",Z7488-1,Nayanipara-Gopalpur,15.685,1818,0.022276682,0,0.041254125,0.032979257,1264
"89.9509722,24.9169993","89.7062222,24.8876941",Z4022-1,Jamalpur-Madarganj,28.5,4750,0.058203652,0,0.030736842,0.032892793,1265
"90.1436108,22.5666111","90.1478608,22.5178604",Z8708-1,Rajapur-Mirerhat (int.with Z8062),5.84,1658,0.020316138,0,0.041616405,0.032837636,1266
"91.9777216,24.5164444","91.9016944,24.3817216",Z2003-1,Brahmanbazar-Shamshernagar(int.with Z2002),18.657,3493,0.042801127,0.000877963,0.034354423,0.032664741,1267
"89.9673049,22.7084722","89.8998886,22.8768049",Z7704-3,Nazirpur (Int. with Z7710)-Patgati (Int. with Z7054),21.709,1832,0.022448229,0.007023705,0.036572052,0.032585771,1268
"92.0611667,21.9031667","92.1807493,21.8518611",Z1007-1,Aziznagor-Gazalia,18.766,1472,0.018037005,0.008779631,0.036684783,0.03248384,1269
"88.9983608,22.5814993","88.96653409058578,22.55807589382845",Z7607-1,Shakhipur-Debhata,5.423,5002,0.061291508,0,0.029188325,0.032439689,1270
"90.2305549,22.133166","90.122416,21.8137778",R881-1,Amtali (int.with R880)-Kuakata,40.646,2638,0.03232447,0,0.037528431,0.032412796,1271
"89.519916,22.605","89.3074722,22.6882497",Z7615-1,Dacope-Tala,30.1,2322,0.028452396,0,0.038329027,0.032191929,1272
"89.2014167,23.8782216","89.2197771,23.9190549",R713-1,Alauddin Ali more(int.with R710)-Shelaidah,5.435,2920,0.035779929,0,0.035616438,0.031781898,1273
"89.5632778,24.3076667","89.4058056,24.2886941",Z5048-1,Ullahpara-Bhangura,21.67,1481,0.018147286,0,0.040513167,0.031641065,1274.5
"89.6095833,24.1734716","89.6971663,24.2303882",Z5047-1,Shahazadpur-Chouhali,18.39,1481,0.018147286,0,0.040513167,0.031641065,1274.5
"90.4046667,22.1770549","90.3261938,22.2547222",Z8804-1,Galachipa (Haridebpur)-Shakharia,16.527,2416,0.029604215,0,0.036837748,0.031391193,1276
"89.429916,23.4907219","89.60475,23.4055833",Z7012-1,Magura (Parananduli)-Mohammadpur,25.41,2508,0.030731528,0.001755926,0.035486443,0.031384707,1277
"90.1827493,22.7806938","90.1623611,22.7779438",Z8033-3,Ekshirapara (Int.with Z8704)-Banaripara,2.255,3068,0.037593432,0.004389816,0.031942634,0.031360384,1278.5
"90.1954441,22.7824716","90.1827493,22.7806938",Z8033-2,Chakher (Int.with Z8048)-Ekshirapara (Int.with Z8704),1.35,3068,0.037593432,0.004389816,0.031942634,0.031360384,1278.5
"90.3199716,22.7506111","90.1954441,22.7824716",Z8033-1,Gariarpar-Chakher (Int.with Z8048),14.485,3165,0.038782012,0.002633889,0.032543444,0.031311141,1280
"89.9680827,22.581166","89.968416,22.5956108",Z7704-1,Pirojpur-Brahmonkati (int.with Z7715),1.571,1861,0.022803578,0.003511853,0.036539495,0.031229589,1281
"91.0329993,22.8613611","91.0282771,22.8491386",Z1449-1,Dadpur Bazar-Khalifarhat,1.601,984,0.012057346,0,0.041666667,0.031220629,1283
"91.1214993,22.9458886","91.1264993,22.9459441",Z1450-1,Int.with N104-Int.with N104,1.12,984,0.012057346,0,0.041666667,0.031220629,1283
"91.0971108,22.8653611","91.10475,22.8608333",Z1452-1,Feni Noakhali Highway- Maijdee Court Station,1.21,984,0.012057346,0,0.041666667,0.031220629,1283
"89.0126667,26.3464997","88.9352774,26.3339997",Z5903-2,"Int.with Z5904-Angarpota,Lalmonirhat",17.175,1501,0.018392354,0.000877963,0.039307129,0.031207385,1285
"89.2193049,22.9083611","89.1996108,22.9045278",Z7553-1,Keshabpur-Boishen More (int.with Z7552),2.275,6891,0.084438182,0.000877963,0.020026121,0.031085279,1286.5
"89.1996108,22.9045278","89.2713882,22.8233327",Z7553-2,Boishen More(int.with Z7552)- Betgram,30.795,6891,0.084438182,0.000877963,0.020026121,0.031085279,1286.5
"91.2772216,22.8733882","91.3028611,22.9370274",Z1441-3,Basurhat (int.with Z1434)-Daganbhuyan,8.798,3874,0.047469673,0.001755926,0.02968508,0.030721159,1288
"90.1623611,22.7779438","90.1003611,22.748083",Z8033-4,Banaripara-Swarupkati,8.75,3068,0.037593432,0.002633889,0.031942634,0.030658013,1289
"90.2564167,24.7645","90.2718882,24.6358608",Z4105-1,Fulbaria-Muktagachha,15.546,2448,0.029996324,0,0.035539216,0.030571784,1290
"92.0728882,23.2444719","92.0077222,23.4059167",Z1610-1,Dighinala-Panchhari,21.165,1521,0.018637422,0,0.03879027,0.030547847,1291
"91.875666,21.8556111","91.8558333,21.8513056",Z1129-1,Pir Malekghat-Azam,4.4,1409,0.017265041,0,0.039034776,0.030442427,1292
"90.6643333,24.0168327","90.7332771,23.9802493",R310-5,"Int.with Z2045 - Itakhola (road end, int with N2)",9.198,3271,0.040080872,0.001755926,0.030571691,0.029856419,1293
"89.9543889,22.6583056","89.8794993,22.6436941",Z7716-1,Nazirpur-Kachua,10.74,1861,0.022803578,0,0.036539495,0.029824848,1294.5
"89.9665833,22.7050278","89.99055130714285,22.70030014",Z7706-1,Nazirpur-Sreeramkathi (Int with Z7707),2.99,1861,0.022803578,0,0.036539495,0.029824848,1294.5
"91.1464441,23.3389441","91.1799438,23.2926941",Z1049-2,Bagmara(int.with R141)-Buschi (int.with Z1046),6.304,1939,0.023759343,0.002633889,0.034553894,0.029696672,1296
"91.3369163,22.9815271","91.2755271,22.9828327",Z1443-1,Selonia-Int.with Z1030,7.628,1765,0.021627252,0.006145742,0.03286119,0.029504626,1297
"90.7707771,23.0762216","90.8372774,23.0728049",Z1466-1,Nalgara-Fatehpur,9.23,1411,0.017289548,0,0.037562013,0.029429031,1298
"89.5624722,24.3250271","89.4123889,24.379666",Z5046-1,Srikhola bus stand Ullahpara-Int.with N507,18.12,2502,0.030658008,0.000877963,0.033173461,0.029419576,1299
"91.1302493,23.3488886","91.1464441,23.3389441",Z1049-1,Mogbari-Bagmara(int.with R141),2.175,1939,0.023759343,0.001755926,0.034553894,0.029345487,1300.5
"91.1799438,23.2926941","91.2365274,23.222416",Z1049-3,Buschi (int.with Z1046)-Bangadda,10.743,1939,0.023759343,0.001755926,0.034553894,0.029345487,1300.5
"90.9870552,23.0594167","91.0023611,23.1638611",Z1430-1,Chatkhil-Chitoshi(int.with Z1407),14.49,2278,0.027913246,0,0.034240562,0.029257253,1302
"91.7921386,24.8106944","91.7316938,24.9104444",Z2016-1,Rashidpur-Lama Kazi,16.96,5503,0.067430462,0,0.022533164,0.029065969,1303
"89.5038889,23.1464997","89.4719438,22.9763327",Z7030-2,Int.with Z7505-Fultala(int.with N7),23.49,3555,0.043560838,0.000877963,0.028691983,0.028901559,1304
"90.8957497,24.1598056","90.9284993,24.1539167",Z3609-1,Bojra-Kuliarchar,4,1984,0.024310746,0,0.034274194,0.028560007,1305
"91.2755271,22.9828327","91.233333,22.9898886",Z1443-2,Int.with Z1030-Senbag,5.172,1765,0.021627252,0.003511853,0.03286119,0.02845107,1306
"88.6302771,24.3631944","88.6501389,24.3982219",Z6010-1,Rajshahi-Int.with N603,4.89,4413,0.054074256,0.000877963,0.024926354,0.028400612,1307.5
"88.6501389,24.3982219","88.7432219,24.5288327",Z6010-2,Int.with N603-Mohonganj,19.755,4413,0.054074256,0.000877963,0.024926354,0.028400612,1307.5
"91.1204716,23.2313049","91.2024444,23.1631111",Z1048-1,Daulatganj-Nangalkot(int.with Z1415),12.292,1579,0.019348119,0.000877963,0.034832172,0.028304464,1309
"88.7743604,25.6574444","88.7721104,25.5407497",Z5804-1,Chirirbandar-Amtali Bazar (int.with R585),14.99,4859,0.059539272,0.000877963,0.02305001,0.028196274,1310.5
"88.7721104,25.5407497","88.7672771,25.5290827",Z5804-2,Amtali Bazar(int.with R585)-Amtali BOP,1.46,4859,0.059539272,0.000877963,0.02305001,0.028196274,1310.5
"88.288083,24.8340552","88.2593611,24.7788604",Z6819-1,Boalia-Chowdhala,7.57,3090,0.037863007,0,0.029773463,0.028158564,1312
"89.1775827,23.5850274","88.945583,23.7680271",Z7404-1,Amtali-Alamdanga,56.121,2130,0.026099743,0.006145742,0.029107981,0.027804081,1313
"92.2181104,22.2013611","92.3406108,22.1690271",Z1813-1,Bandarban (Rowangchhari Bus Stand)-Ruma,20.05,1797,0.02201936,0,0.033388982,0.027489677,1314
"89.52546585616439,23.174257265753425","89.5124167,23.1618611",Z7505-1,Shimakhali-Int.with Z7502,1.96,4367,0.053510599,0.000877963,0.023585986,0.027361124,1315
"90.9028333,23.3371663","90.8873052,23.3494719",Z1442-1,Kachua Bypass More-Akania More,2.4,1765,0.021627252,0,0.03286119,0.027046329,1316
"89.876416,22.7928608","89.8998886,22.8768049",Z7054-1,Chitalmari- Tungipara (Patgati),13.8,4222,0.051733856,0.001755926,0.022974893,0.026934439,1317
"89.6907219,24.3940274","89.6626389,24.3649444",Z5406-1,Porabari-Jamtoil (int.with Z5408),4.487,1763,0.021602745,0.002633889,0.030629609,0.026552024,1318
"90.8373608,22.9425274","90.9710271,23.0625556",Z1510-1,Laxmipur-Chatkhil,28.15,822,0.010072295,0,0.035279805,0.026407617,1319.5
"91.1191382,22.8394163","91.3245827,22.8280549",Z1508-1,Dinmoni Bazar-Little Feni River,38,822,0.010072295,0,0.035279805,0.026407617,1319.5
"90.4037778,23.3088611","90.3336663,23.2788327",Z8607-1,Naria-Shaora,9.358,3912,0.047935302,0,0.024284254,0.026377675,1321.5
"90.1633056,23.068916","90.1503333,23.0622778",Z8611-1,Dashar- Dashar Thana,2.91,3912,0.047935302,0,0.024284254,0.026377675,1321.5
"89.4283604,23.487833","89.5005556,23.1733604",R720-1,Magura (int.with N7)-Narail(int.with N806),47.01,3095,0.037924274,0,0.026817447,0.02612697,1323
"88.9859997,25.6648333","88.9856108,25.6557778",Z5801-1,Start from Z5025-Kholahati Cantonment,1.05,1077,0.013196912,0,0.033426184,0.025750909,1324
"88.7461386,25.0474997","88.6663056,25.0085556",Z5464-1,Patnitala-Shibpur,9.71,1699,0.020818527,0,0.03119482,0.025732423,1325
"90.7290271,24.1905552","90.7506389,24.1580278",Z2122-2,Chalakchor(int.with R211)-Shakerbazar,4.934,2224,0.027251562,0.004389816,0.026528777,0.025548762,1326
"90.6853886,24.20225","90.7290271,24.1905552",Z2122-1,Nayakandi-Chalakchor(int.with R211),5.617,2224,0.027251562,0.002633889,0.026528777,0.024846391,1327
"89.1006667,24.4912219","88.9588333,24.5044167",Z5210-1,Sherkul-Int.with R548,18.99,2879,0.03527754,0.000877963,0.025008684,0.024698193,1328
"89.1063056,22.3055833","89.195583,22.2682493",Z7609-1,Banshipur-Munshiganj,10.605,4509,0.055250582,0,0.018851187,0.024084201,1329
"90.3837219,24.3984997","90.1696382,24.3199716",Z3030-1,Bhaluka-Shakipur,26.077,2778,0.034039946,0,0.024838013,0.023981484,1330
"89.068166,23.398333","89.0265827,23.4814438",Z7489-1,Chandpara-Int.with Z7024,16.375,1294,0.0158559,0.007901668,0.025502318,0.023964656,1331
"89.3961663,25.8977774","89.3596667,25.8662778",Z5902-1,Shaptibari-Haragacha,5.366,3786,0.046391374,0,0.019281564,0.022609931,1332
"91.1533056,23.4344719","91.1718327,23.4257216",Z1051-2,Int.with N1- int.with R140,2.895,1997,0.02447004,0.002633889,0.024036054,0.022566569,1333
"89.0265827,23.4814438","88.9490274,23.3904163",Z7489-2,Int.with Z7024-Khalishpur,22.28,1294,0.0158559,0.004389816,0.025502318,0.022559915,1334
"90.6376941,24.0717493","90.6839997,24.2509722",Z2034-1,Lakpur-Katiadi,22.62,1777,0.021774292,0,0.025886325,0.022253178,1335.5
"90.7382497,24.0442497","90.8514167,24.1050833",Z2035-1,Shibpur-Belabo,15.603,1777,0.021774292,0,0.025886325,0.022253178,1335.5
"91.1718327,23.4257216","91.217166,23.4265271",Z1051-3,int.with R140-int.with N120,5.873,1997,0.02447004,0.001755926,0.024036054,0.022215383,1337.5
"91.1434441,23.4386663","91.1533056,23.4344719",Z1051-1,Kotbari-Int.with N1,1.465,1997,0.02447004,0.001755926,0.024036054,0.022215383,1337.5
"88.8567778,26.1068333","88.7459163,26.25",Z5706-2,Boragarihat(int.with Z5054)-Bholaganj,25.03,3732,0.04572969,0.000877963,0.018220793,0.022095341,1339
"89.0781382,24.9063611","89.0049444,24.8798604",Z5467-1,Raikali-Tilakpur,7.985,3268,0.040044112,0,0.020195838,0.021972626,1340
"90.7496386,24.1644722","90.7797493,24.201",Z2123-1,Kachikata-Barachapa,7.415,3208,0.039308908,0,0.020261845,0.021871224,1341
"90.9569722,23.2491663","90.8973886,23.342833",Z1050-1,Kaliapara-Kachua,13.305,1997,0.02447004,0,0.024036054,0.021513013,1342
"89.0467497,24.8077778","88.9810271,24.7797493",Z5472-1,Adamdighi Rail Station-Raninagar,12.21,1890,0.023158927,0,0.024338624,0.021459993,1343
"89.6685549,22.9395274","89.8080556,22.9301382",Z7045-1,Terokhada-Mollahhat,19.987,3480,0.042641833,0,0.018678161,0.021442818,1344
"89.8763604,22.7928052","89.7350274,22.7996386",Z7801-1,Chitalmari-Faltita,22.855,1802,0.022080627,0,0.024417314,0.021298741,1345
"92.1615278,21.7232216","92.0840552,21.7737216",Z1126-1,Yancha-Int.with N1,12,1526,0.018698689,0.01404741,0.017038008,0.021139119,1346
"89.8020278,23.5843052","89.8382497,23.3041389",Z7004-1,Faridpur-Muksudpur,41.83,1885,0.02309766,0,0.023872679,0.021125576,1347.5
"89.7125278,23.316666","89.6892219,23.2966663",Z7002-1,Sasrail (Int.with Z7001) - Alphadanga,4.691,1885,0.02309766,0,0.023872679,0.021125576,1347.5
"92.0771382,21.8044722","92.05035621386556,21.805718859243697",Z1002-1,Baraitali-Yancha (Int.with Z1126),3.15,1449,0.017755177,0.000877963,0.02484472,0.021080354,1349
"89.870166,25.1830549","89.7655556,25.2121944",Z4614-1,Bakshiganj-Dewanganj,12.986,2099,0.025719887,0,0.022391615,0.020625985,1350
"91.9131944,22.5349719","91.9425274,22.60825",Z1623-1,Raozan-Brammanchhari,10.24,1977,0.024224972,0,0.02276176,0.020582927,1351
"89.2687771,24.8329716","89.1831104,24.8194716",Z5471-1,Kahalu-Talora(int.with Z5202),9.37,3638,0.04457787,0.000877963,0.016217702,0.02048,1352
"90.76025,22.185833","90.8218327,22.1914163",Z8909-1,Char Fession (Int.with R890) - Betua,7.002,3991,0.048903321,0,0.01528439,0.020348595,1353
"89.1290549,25.0295271","89.0761382,24.9744993",Z5508-2,Int.with Z5039- Gopinathpur (int.with Z5202),8.932,3022,0.037029776,0.004389816,0.015883521,0.020144063,1354
"90.1349719,23.5972774","90.1386663,23.6173604",Z8206-1,Nikra-(Int.with Z8205),2.505,3519,0.043119716,0.001755926,0.015345269,0.019936337,1355
"89.614,25.6520278","89.6793327,25.5723327",Z5621-2,Ulipur(int.with Z5623)-Chillmari,11.15,2778,0.034039946,0.000877963,0.018358531,0.019852627,1356
"89.4116667,24.0319438","89.4050556,23.9429163",Z6030-1,Ataikula(Int. with N6)-Sujanagar (int.with R601),10.784,2341,0.02868521,0,0.02007689,0.019618602,1357
"89.2507222,23.0935552","89.237583,23.092083",Z7058-2,Bolianpur(int.with Z7059)-Dakuria,11.087,1191,0.0145938,0.000877963,0.023509656,0.019524988,1358
"91.8708882,21.81425","91.8537778,21.8148889",Z1075-1,Steamerghat-Upazilla Chattar,1.912,2619,0.032091655,0,0.018709431,0.019354403,1359
"89.6465274,23.1866941","89.597833,23.4007778",Z7506-1,Lohagara-Mohammadpur,61.265,1690,0.020708247,0,0.021893491,0.019279244,1360
"88.7401108,24.2978886","88.7748049,24.3409441",Z6018-1,Sarda Bazar-Puthia,8.14,4257,0.052162725,0.000877963,0.011745361,0.018904706,1361
"89.6432497,25.8128333","89.614,25.6520278",Z5621-1,Kurigram (Shapla Chattar)-Ulipur(int.with Z5623),18.83,4228,0.051807377,0.000877963,0.011825922,0.018889338,1362
"90.9728604,23.8590278","91.1265827,23.9033056",R203-6,Nabinagar (Int.with Z1206)-Radhika(int.with N102),20.86,2130,0.026099743,0,0.01971831,0.018853579,1363
"91.9821382,22.2933608","92.0252493,22.3029444",Z1057-1,Patiya-Rangunia,5.44,1221,0.014961402,0,0.022932023,0.018847936,1364
"89.4956663,23.9618889","89.5433608,24.0551667",Z6017-1,Chinakhora Biswa Road-Santhia,13.582,4257,0.052162725,0,0.011745361,0.01855352,1365
"91.9797216,21.7521389","91.9877219,21.7962497",Z1128-1,Illasha Bazar-Bagguzra,7.565,1830,0.022423723,0,0.020218579,0.018464271,1366
"89.1132778,23.0879997","89.1389163,22.907",Z7619-1,Modhanpur College More-Trimohoni Bazar,24.87,2953,0.036184291,0,0.015916018,0.018241509,1367
"88.7913608,25.9051111","88.7844441,25.774416",Z5005-1,Khansama-Ranirbandar,15.492,2535,0.03106237,0,0.017357002,0.01821345,1368
"89.6306104,24.5405552","89.5674993,24.6508611",Z5404-1,Pipulbaria More-Sonamukhi,15.184,3046,0.037323857,0,0.014445174,0.017452451,1369
"89.8966108,22.9065278","89.8905552,22.8949441",Z8504-1,Mazar - Health Complex,1.87,2891,0.03542458,0,0.013490142,0.016412268,1370
"90.8068889,24.7973886","90.8594167,24.8136944",Z3713-1,Avoipasha-Atpara,6.951,1025,0.012559735,0,0.019512195,0.016003066,1371
"91.4944441,22.4143333","91.4601667,22.5629444",Z1095-1,Sarikait-Santoshpur,19.948,2316,0.028378875,0,0.014248705,0.015527612,1372
"90.40125,23.8796104","90.481416,23.8984441",Z3003-1,Abdullahpur(int.with N3) -Teirmukh(int.with N105),10.123,862,0.010562431,0,0.018561485,0.014946265,1373
"89.1870552,23.1849163","89.177416,23.184833",Z7050-1,Jessore Cantonment-Shadinata Sarani,1,5487,0.067234408,0,0.001093494,0.014202945,1374
"90.6559722,23.5589167","90.5353886,23.5487774",Z1063-1,Bhaberchar-Munshiganj,17.004,3951,0.048413185,0,0.006074412,0.013882606,1375
"89.2566944,24.0101111","89.30425,24.2222216",Z6031-1,Chatmohor-Pabna,32,1232,0.015096189,0,0.015422078,0.013682369,1376
"89.0762216,24.1165","89.0965274,24.245583",Z6022-1,Ishwardi-Kadamchilan,16.85,1896,0.023232447,0,0.012130802,0.013033966,1377
"89.0006389,25.3645556","89.0098611,25.2813604",Z5854-1,Bejon-Hakimpur,9.41,1466,0.017963485,0,0.013642565,0.013025437,1378
"90.7853052,23.2506111","90.7743049,23.337083",Z1482-1,Bakila-Int.with Z1445,12.302,1688,0.02068374,0.000877963,0.011255924,0.012270503,1379
"89.5223882,25.3125","89.3895552,25.1511389",Z5554-2,Int.with Z5558-Gobindaganj,26.56,2154,0.026393824,0.000877963,0.009285051,0.012049819,1380
"91.4026389,22.9011667","91.3029444,22.9369719",Z1425-1,Boktarmunshi-Daganbhuiyan,15.39,2439,0.029886043,0,0.008610086,0.011930393,1381
"89.7519444,23.726666","89.5877497,23.7948608",Z7106-1,Jamtala (Int.with N7) - Int.with R711,22.3,2035,0.02493567,0.002633889,0.008353808,0.011816679,1382
"88.6312493,23.790333","88.6857219,23.8501111",Z7466-1,Meherpur-Kaliganj,10.16,1345,0.016480823,0,0.011895911,0.011521234,1383
"90.3325271,23.6157222","90.4144444,23.5533889",Z8005-1,Nimtali (Int.with N8)-Kakhaldi (int.with Z8004),13.782,1136,0.013919863,0,0.012323944,0.011304992,1384
"89.0371386,23.4898052","89.0034722,23.41225",Z7024-1,Gopalpur-Kotchandpur (Int.with R748),10.404,2017,0.024715108,0.000877963,0.008428359,0.011121742,1385
"89.9014167,22.9081389","89.8907774,22.8973886",Z8429-1,Tungipara Upazilla - Health Complex,1.75,2600,0.031858841,0,0.006538462,0.01089259,1386.5
"89.8808327,22.9056111","89.971666,23.0066667",Z8430-1,Tungipara-Majbari,18.26,2600,0.031858841,0,0.006538462,0.01089259,1386.5
"90.15925,23.5798327","90.1558056,23.6185549",Z8205-2,Int.with Z8204-Int.with Z8206,5.3,3730,0.045705183,0.000877963,0.001340483,0.010419058,1388
"90.7173604,24.1614444","90.7505,24.1591111",Z2115-1,Hetemdi-Shakerbazar,4.172,1252,0.015341257,0,0.010383387,0.010247531,1389
"90.5807216,22.3909163","90.2748882,22.1836663",Z8806-4,Kalaiya (Int.with Z8052)-Amragachia(int.with R880),57.721,1307,0.016015194,0.002633889,0.00841622,0.010075736,1390
"89.1133333,23.0879163","89.0992219,23.1004722",Z7551-2,Int.with Z7619-Jhikorgachha,2.393,2442,0.029922804,0.000877963,0.005323505,0.010016523,1391
"89.5704993,25.3925552","89.6311382,25.3917497",Z5551-1,Dariapur-Kamarzani,7,2442,0.029922804,0,0.005323505,0.009665338,1392
"91.5613333,25.0461386","91.4148333,25.0705271",Z2811-1,Dowarabazar-Sunamganj,18,716,0.008773435,0,0.011173184,0.009480048,1393
"90.581166,22.3909719","90.6072222,22.3311104",Z8053-1,Kaliaya-Debirchar,9.12,2043,0.025033697,0,0.006363191,0.009406376,1394
"90.7889997,22.9895552","90.7681104,23.0366663",Z1472-1,Sardarbari-Raipur,8.845,647,0.00792795,0,0.00927357,0.007997521,1395
"90.0545833,22.5763049","90.0651389,22.4984997",Z8713-2,Chirapara(int.with Z8702)-Bhandaria,9.47,2880,0.035289793,0.000877963,0.000347222,0.00764922,1396
"89.8105,23.7952774","89.9127778,23.7719993",Z5066-1,Nali Bazar-Jhitka,14.868,1935,0.02371033,0,0.003617571,0.007243326,1397
"91.8374441,22.8421108","91.9101944,22.7996941",Z1601-1,Manikchhari-Lakshmichhari,13.835,1197,0.01466732,0,0.005847953,0.006976855,1398
"89.8136389,22.3994441","89.6148056,22.4731382",Z7701-1,Morelganj (CARE Bazar)-Mongla,25.892,2833,0.034713883,0,0,0.006942777,1399
"90.0914441,22.5820271","90.0588889,22.4942774",Z8717-1,Naikati-Bhandaria,11.74,1288,0.01578238,0,0.004658385,0.006377376,1400
"90.3880274,23.2559722","90.3901663,23.2636389",Z8606-1,Vojeswar High-school (Int.with Z8602) - Mashura Primary-school (Int.with Z8602),0.9,2170,0.026589879,0.002633889,0,0.006371531,1401
"90.3944441,22.6869441","90.4088889,22.6747216",Z8044-1,Dinerpool-Bairagirpool(Int.with Z8910),2.095,1384,0.016958706,0.000877963,0.002890173,0.00574125,1402
"89.4373052,24.1644167","89.458,24.1607778",Z6034-1,Gopalnagar-Nesrapara,2.659,1542,0.018894743,0.003511853,0.000648508,0.005632081,1403
"89.6626389,24.3649444","89.6975552,24.3186104",Z5408-1,Kadda-Tamai,7.89,584,0.007155986,0.000877963,0.005136986,0.005334197,1404
"90.2080278,22.7285271","90.1826104,22.780666",Z8704-2,Nabagram(Int.with Z8037)-Ekshirapur,8.316,1496,0.018331087,0.000877963,0.001336898,0.004941761,1405
"89.3623611,24.3671104","89.3716382,24.4297216",Z6032-1,Hamkuria-Taras,8.4,1542,0.018894743,0.001755926,0.000648508,0.004929711,1406
"90.075416,22.35875","89.9650556,22.3676104",Z8815-1,Amua-Safa,13.057,1941,0.02378385,0,0,0.00475677,1407
"89.3786938,24.21475","89.4195271,24.2278882",Z6035-1,Bhangura-Lahiri Mohonpur,4.96,1542,0.018894743,0,0.000648508,0.00422734,1408
"92.0658056,22.4444997","92.1328882,22.3556667",Z1636-1,Rangunia-Bangalhalia,14.802,1404,0.017203774,0.001755926,0,0.004143125,1409
"90.5030556,22.8968886","90.3807493,22.7191104",Z8043-1,Hizla-Barisal (Beltala),41.867,1427,0.017485602,0,0,0.00349712,1410
"89.9790549,22.5013056","89.880916,22.3997219",Z7711-1,Togra(int.with R870)-Synashi,17.345,1405,0.017216027,0,0,0.003443205,1411.5
"90.1623333,22.777916","89.9673049,22.7085",Z7710-1,Banaripar (Danduat)-Nazirpur,40,1405,0.017216027,0,0,0.003443205,1411.5
"91.8939719,22.4864441","91.8807216,22.4902774",Z1637-1,Domekhali-Madrasha Station,2.21,1404,0.017203774,0,0,0.003440755,1413
"88.5961108,24.4647778","88.4980274,24.4794438",Z6855-1,Bagshara-Chabbis Nagar (int.with Z6809),15.479,783,0.009594412,0.000877963,0.001277139,0.003153107,1414
"89.5172493,22.8832216","89.6666938,22.9396663",Z7040-1,Fulbari Railgate-Terokhada,29.195,742,0.009092023,0,0.001347709,0.002750237,1415
"89.5433608,23.9644722","89.598333,23.9794438",Z6028-1,Satiakhola-Chabbismile,11.74,1063,0.013025365,0,0,0.002605073,1416
"90.2701938,22.6363886","90.2150833,22.6143333",Z8054-1,Nalcity-Jhalokati,10.029,1007,0.012339174,0,0,0.002467835,1417
"90.8813882,24.079916","90.9185827,24.0545",Z2032-1,Dulalkandi-Narayanpur,5.705,671,0.008222032,0,0,0.001644406,1418
